0.000000000000000000e+00,9.317610168457031250e+01,3.560628128051757812e+01,1.573061981201171875e+02,7.319091796875000000e+01,2.038849945068359375e+02,1.163450622558593750e+02,2.179022979736328125e+02,1.588314819335937500e+02,2.064680480957031250e+02,1.961542816162109375e+02,1.602747192382812500e+02,2.026654968261718750e+02,1.004724349975585938e+02,4.773058319091796875e+01,7.587053680419921875e+01,7.846225738525390625e+01,6.392744827270507812e+01,1.104176635742187500e+02,7.228123474121093750e+01,1.287502746582031250e+02,7.102304077148437500e+01,1.625587615966796875e+02,6.780636596679687500e+01,1.878781280517578125e+02,8.415188598632812500e+01,1.215500946044921875e+02,8.852855682373046875e+01,1.218413467407226562e+02,1.196515579223632812e+02,1.021793594360351562e+02,1.365265808105468750e+02,1.206163101196289062e+02,1.429116058349609375e+02,1.370150909423828125e+02,1.363562011718750000e+02,6.725245666503906250e+01,8.889543151855468750e+01,9.763873291015625000e+01,9.059525299072265625e+01,1.420544128417968750e+02,9.448077392578125000e+01,1.705920562744140625e+02,9.501522064208984375e+01,9.119087219238281250e+01,1.685628356933593750e+02,1.018621215820312500e+02,1.621446990966796875e+02,1.120785751342773438e+02,1.550620117187500000e+02,1.201688385009765625e+02,1.567560577392578125e+02,1.293733825683593750e+02,0.000000000000000000e+00,1.375522308349609375e+02,1.618996582031250000e+02,1.457898254394531250e+02,1.705433349609375000e+02,1.362837829589843750e+02,1.744832000732421875e+02,1.267824096679687500e+02,1.753444519042968750e+02,1.191292953491210938e+02,1.749552307128906250e+02,1.110616302490234375e+02,1.752953033447265625e+02,1.023030853271484375e+02,1.720880889892578125e+02,9.574947357177734375e+01,1.679035339355468750e+02,1.119196853637695312e+02,1.640888214111328125e+02,1.193864212036132812e+02,1.653933258056640625e+02,1.278059005737304688e+02,1.640716857910156250e+02,1.413179626464843750e+02,1.686869506835937500e+02,1.256706924438476562e+02,1.650047302246093750e+02,1.198090591430664062e+02,1.647919616699218750e+02,1.118552093505859375e+02,1.634674987792968750e+02
0.000000000000000000e+00,1.062815780639648438e+02,6.594882202148437500e+01,1.634320220947265625e+02,1.043032150268554688e+02,2.098087615966796875e+02,1.374590148925781250e+02,2.192232360839843750e+02,1.731561279296875000e+02,2.028087463378906250e+02,2.105284118652343750e+02,1.530828094482421875e+02,2.106313476562500000e+02,8.640035247802734375e+01,5.525690841674804688e+01,8.500273895263671875e+01,7.712014770507812500e+01,7.027851104736328125e+01,1.036365966796875000e+02,7.786914062500000000e+01,1.266220092773437500e+02,7.279926300048828125e+01,1.567915344238281250e+02,5.769705963134765625e+01,1.853152008056640625e+02,6.855231475830078125e+01,1.174085845947265625e+02,9.189202117919921875e+01,1.191223068237304688e+02,1.344628295898437500e+02,1.078417282104492188e+02,1.449438629150390625e+02,1.239973068237304688e+02,1.480386047363281250e+02,1.405449066162109375e+02,1.392667999267578125e+02,7.297264862060546875e+01,1.017588653564453125e+02,1.026056442260742188e+02,1.005517501831054688e+02,1.406678924560546875e+02,9.438792419433593750e+01,1.689785766601562500e+02,8.737683105468750000e+01,9.989655303955078125e+01,1.706867218017578125e+02,1.083295440673828125e+02,1.657920379638671875e+02,1.178692779541015625e+02,1.617376708984375000e+02,1.263718185424804688e+02,1.631746063232421875e+02,1.335098876953125000e+02,0.000000000000000000e+00,1.467910003662109375e+02,1.612028350830078125e+02,1.591007080078125000e+02,1.636685943603515625e+02,1.479330902099609375e+02,1.759730224609375000e+02,1.376354980468750000e+02,1.824875793457031250e+02,1.292098083496093750e+02,1.846739501953125000e+02,1.205350570678710938e+02,1.852357788085937500e+02,1.110097656250000000e+02,1.797447509765625000e+02,1.029429168701171875e+02,1.707873077392578125e+02,1.195109176635742188e+02,1.688727264404296875e+02,1.274775619506835938e+02,1.682569274902343750e+02,1.348064880371093750e+02,1.671306304931640625e+02,1.548857727050781250e+02,1.640357360839843750e+02,1.355514984130859375e+02,1.709212036132812500e+02,1.270958557128906250e+02,1.738601989746093750e+02,1.197801589965820312e+02,1.729839172363281250e+02
0.000000000000000000e+00,9.226935577392578125e+01,6.259200668334960938e+01,1.539485168457031250e+02,9.510492706298828125e+01,2.006480865478515625e+02,1.257729797363281250e+02,2.207158203125000000e+02,1.565647888183593750e+02,2.067773132324218750e+02,1.888995361328125000e+02,1.529325561523437500e+02,1.926438598632812500e+02,9.030706787109375000e+01,5.885242462158203125e+01,8.821166229248046875e+01,8.304478454589843750e+01,7.705035400390625000e+01,1.096830062866210938e+02,8.271344757080078125e+01,1.284514923095703125e+02,7.913793945312500000e+01,1.581767578125000000e+02,7.075180816650390625e+01,1.820763702392578125e+02,8.844416809082031250e+01,1.187855377197265625e+02,9.132880401611328125e+01,1.185362319946289062e+02,1.432407379150390625e+02,1.065424880981445312e+02,1.468070068359375000e+02,1.214202880859375000e+02,1.539666442871093750e+02,1.364165344238281250e+02,1.456187133789062500e+02,7.563203430175781250e+01,9.471334838867187500e+01,1.023953781127929688e+02,9.735646057128906250e+01,1.389004058837890625e+02,9.475634002685546875e+01,1.655795135498046875e+02,9.251888275146484375e+01,1.012118682861328125e+02,1.690349731445312500e+02,1.089006805419921875e+02,1.707089385986328125e+02,1.146834869384765625e+02,1.661357879638671875e+02,1.216351852416992188e+02,1.700792846679687500e+02,1.306827697753906250e+02,0.000000000000000000e+00,1.377445678710937500e+02,1.678161315917968750e+02,1.500339202880859375e+02,1.700047302246093750e+02,1.379866027832031250e+02,1.759348449707031250e+02,1.317729492187500000e+02,1.823002777099609375e+02,1.231143569946289062e+02,1.825579071044921875e+02,1.166461639404296875e+02,1.794425506591796875e+02,1.087634124755859375e+02,1.777680053710937500e+02,1.056033325195312500e+02,1.697266235351562500e+02,1.153414459228515625e+02,1.720750122070312500e+02,1.238590927124023438e+02,1.737609252929687500e+02,1.295101470947265625e+02,1.732405090332031250e+02,1.444057922363281250e+02,1.711305236816406250e+02,1.313012390136718750e+02,1.714270324707031250e+02,1.229209365844726562e+02,1.726825408935546875e+02,1.157351226806640625e+02,1.708737487792968750e+02
0.000000000000000000e+00,1.237642517089843750e+02,6.155304718017578125e+01,1.770838623046875000e+02,1.169676513671875000e+02,2.146935729980468750e+02,1.608638458251953125e+02,2.171547088623046875e+02,1.865212249755859375e+02,1.908311614990234375e+02,1.912555084228515625e+02,1.313353729248046875e+02,1.785824279785156250e+02,8.036455535888671875e+01,6.087675857543945312e+01,1.008489685058593750e+02,8.119555664062500000e+01,7.971625518798828125e+01,1.107310256958007812e+02,7.698667907714843750e+01,1.339997711181640625e+02,6.916635894775390625e+01,1.515249786376953125e+02,5.972386169433593750e+01,1.683410034179687500e+02,6.200788116455078125e+01,1.268784332275390625e+02,8.746676635742187500e+01,1.447244415283203125e+02,1.228364486694335938e+02,1.294269256591796875e+02,1.387343292236328125e+02,1.446497039794921875e+02,1.393308105468750000e+02,1.573803253173828125e+02,1.299413757324218750e+02,8.082531738281250000e+01,1.068258895874023438e+02,1.049876708984375000e+02,9.844024658203125000e+01,1.419204254150390625e+02,8.743035888671875000e+01,1.618618164062500000e+02,8.022864532470703125e+01,1.173201599121093750e+02,1.710828704833984375e+02,1.267813796997070312e+02,1.578146667480468750e+02,1.375452117919921875e+02,1.535465087890625000e+02,1.476178741455078125e+02,1.536464996337890625e+02,1.553785095214843750e+02,0.000000000000000000e+00,1.640158081054687500e+02,1.482120819091796875e+02,1.711848144531250000e+02,1.520345916748046875e+02,1.689299621582031250e+02,1.671375122070312500e+02,1.617727050781250000e+02,1.730156860351562500e+02,1.527343292236328125e+02,1.785392608642578125e+02,1.432649230957031250e+02,1.799904174804687500e+02,1.307351226806640625e+02,1.780167388916015625e+02,1.209627456665039062e+02,1.698701171875000000e+02,1.392647094726562500e+02,1.593838043212890625e+02,1.486288452148437500e+02,1.575007324218750000e+02,1.569687194824218750e+02,1.539247436523437500e+02,1.680328674316406250e+02,1.540921020507812500e+02,1.573848876953125000e+02,1.661956787109375000e+02,1.509915161132812500e+02,1.717504577636718750e+02,1.413139495849609375e+02,1.724148406982421875e+02
0.000000000000000000e+00,9.213660430908203125e+01,4.741289520263671875e+01,1.558382415771484375e+02,7.823760986328125000e+01,2.036405639648437500e+02,1.173142471313476562e+02,2.178748321533203125e+02,1.551899719238281250e+02,2.034184570312500000e+02,1.850058898925781250e+02,1.519880676269531250e+02,1.872066650390625000e+02,9.334323120117187500e+01,5.756637954711914062e+01,8.338130187988281250e+01,8.431119537353515625e+01,7.212384033203125000e+01,1.097160568237304688e+02,7.776424407958984375e+01,1.317079162597656250e+02,7.679491424560546875e+01,1.561805725097656250e+02,7.061084747314453125e+01,1.762306671142578125e+02,8.361546325683593750e+01,1.221826629638671875e+02,8.796918487548828125e+01,1.228530654907226562e+02,1.279311447143554688e+02,1.051474990844726562e+02,1.362138214111328125e+02,1.202532806396484375e+02,1.427049560546875000e+02,1.376311035156250000e+02,1.364256744384765625e+02,7.306575775146484375e+01,9.278285980224609375e+01,9.881089019775390625e+01,9.427622985839843750e+01,1.402508392333984375e+02,9.189839172363281250e+01,1.652734680175781250e+02,9.113478088378906250e+01,8.963098144531250000e+01,1.659463806152343750e+02,1.001176071166992188e+02,1.596574249267578125e+02,1.116421051025390625e+02,1.555469665527343750e+02,1.190740432739257812e+02,1.579901580810546875e+02,1.281552886962890625e+02,0.000000000000000000e+00,1.392333679199218750e+02,1.593958740234375000e+02,1.452971343994140625e+02,1.643557128906250000e+02,1.389725799560546875e+02,1.692600555419921875e+02,1.288454132080078125e+02,1.743292388916015625e+02,1.196679306030273438e+02,1.746764526367187500e+02,1.108315963745117188e+02,1.744357452392578125e+02,1.000482101440429688e+02,1.732296142578125000e+02,9.317791748046875000e+01,1.656194305419921875e+02,1.113215026855468750e+02,1.620128173828125000e+02,1.195242156982421875e+02,1.640292205810546875e+02,1.296037445068359375e+02,1.624555969238281250e+02,1.423364715576171875e+02,1.648836975097656250e+02,1.291990966796875000e+02,1.661657257080078125e+02,1.193422927856445312e+02,1.674295654296875000e+02,1.112127609252929688e+02,1.672385559082031250e+02
0.000000000000000000e+00,1.122260894775390625e+02,6.333539581298828125e+01,1.624110260009765625e+02,9.400527191162109375e+01,2.098059844970703125e+02,1.316138000488281250e+02,2.226162261962890625e+02,1.726456909179687500e+02,2.074316711425781250e+02,2.059993133544921875e+02,1.579627075195312500e+02,2.040123138427734375e+02,9.837062835693359375e+01,6.408587646484375000e+01,9.015670013427734375e+01,8.407038879394531250e+01,7.973638916015625000e+01,1.051740646362304688e+02,8.292781066894531250e+01,1.282770996093750000e+02,7.717352294921875000e+01,1.536467285156250000e+02,6.761049652099609375e+01,1.796869049072265625e+02,7.716333770751953125e+01,1.219343795776367188e+02,9.475267791748046875e+01,1.214917526245117188e+02,1.382878570556640625e+02,1.108208084106445312e+02,1.444891357421875000e+02,1.263586425781250000e+02,1.512369232177734375e+02,1.397893524169921875e+02,1.417023315429687500e+02,7.912834167480468750e+01,9.973593902587890625e+01,1.031478881835937500e+02,9.898709869384765625e+01,1.419832763671875000e+02,9.439875793457031250e+01,1.679424438476562500e+02,9.171316528320312500e+01,9.575448608398437500e+01,1.643666229248046875e+02,1.058392333984375000e+02,1.579885864257812500e+02,1.160429458618164062e+02,1.587365417480468750e+02,1.249361724853515625e+02,1.604097900390625000e+02,1.352738952636718750e+02,0.000000000000000000e+00,1.480946197509765625e+02,1.575295104980468750e+02,1.620325927734375000e+02,1.592778625488281250e+02,1.512064514160156250e+02,1.715263366699218750e+02,1.389020690917968750e+02,1.765933990478515625e+02,1.284705505371093750e+02,1.798540954589843750e+02,1.177374420166015625e+02,1.799011840820312500e+02,1.051149749755859375e+02,1.717730255126953125e+02,9.736812591552734375e+01,1.653059692382812500e+02,1.168366775512695312e+02,1.667420501708984375e+02,1.274070281982421875e+02,1.660729827880859375e+02,1.368792724609375000e+02,1.649152679443359375e+02,1.583656768798828125e+02,1.620199127197265625e+02,1.374791717529296875e+02,1.702678527832031250e+02,1.266254119873046875e+02,1.714392547607421875e+02,1.174013061523437500e+02,1.707524871826171875e+02
0.000000000000000000e+00,9.753195953369140625e+01,6.741391754150390625e+01,1.612732391357421875e+02,1.081173782348632812e+02,2.050882873535156250e+02,1.413740081787109375e+02,2.134378814697265625e+02,1.780309600830078125e+02,1.974827270507812500e+02,2.230558013916015625e+02,1.403981628417968750e+02,2.253418121337890625e+02,5.942129898071289062e+01,3.894898605346679688e+01,8.477721405029296875e+01,6.769439697265625000e+01,8.357286834716796875e+01,9.689518737792968750e+01,8.690589141845703125e+01,1.224641113281250000e+02,7.732170867919921875e+01,1.555430145263671875e+02,6.048185729980468750e+01,1.934208679199218750e+02,5.974603271484375000e+01,1.140734329223632812e+02,9.776275634765625000e+01,1.162458190917968750e+02,1.531035156250000000e+02,1.067917633056640625e+02,1.569688720703125000e+02,1.215855712890625000e+02,1.639419097900390625e+02,1.393072967529296875e+02,1.532024230957031250e+02,5.889137649536132812e+01,1.011491394042968750e+02,9.574105834960937500e+01,1.005206832885742188e+02,1.410798187255859375e+02,9.305483245849609375e+01,1.777080535888671875e+02,8.381684875488281250e+01,9.897969055175781250e+01,1.764163055419921875e+02,1.116537551879882812e+02,1.797563018798828125e+02,1.172713470458984375e+02,1.782784271240234375e+02,1.249883117675781250e+02,1.781650238037109375e+02,1.338624114990234375e+02,0.000000000000000000e+00,1.467554473876953125e+02,1.745767822265625000e+02,1.623410644531250000e+02,1.703610534667968750e+02,1.519505310058593750e+02,1.824315490722656250e+02,1.405016784667968750e+02,1.874228820800781250e+02,1.319211273193359375e+02,1.891995849609375000e+02,1.223583374023437500e+02,1.894662780761718750e+02,1.132593612670898438e+02,1.871524505615234375e+02,1.058363342285156250e+02,1.793657684326171875e+02,1.184032363891601562e+02,1.810498352050781250e+02,1.290310516357421875e+02,1.825333404541015625e+02,1.357639465332031250e+02,1.816915130615234375e+02,1.565184783935546875e+02,1.725206451416015625e+02,1.383221282958984375e+02,1.767190704345703125e+02,1.291263732910156250e+02,1.775774230957031250e+02,1.193696899414062500e+02,1.775014801025390625e+02
0.000000000000000000e+00,9.393992614746093750e+01,4.191087341308593750e+01,1.638029785156250000e+02,9.435810089111328125e+01,2.116389923095703125e+02,1.384225463867187500e+02,2.247348022460937500e+02,1.703955688476562500e+02,2.011487274169921875e+02,1.999041442871093750e+02,1.467813568115234375e+02,2.032316589355468750e+02,7.859536743164062500e+01,4.948873901367187500e+01,8.147664642333984375e+01,8.252084350585937500e+01,7.030136871337890625e+01,1.102502670288085938e+02,8.022016143798828125e+01,1.358409118652343750e+02,7.491443634033203125e+01,1.646320190429687500e+02,6.562215423583984375e+01,1.894991302490234375e+02,7.327197265625000000e+01,1.258809356689453125e+02,9.427365112304687500e+01,1.297543792724609375e+02,1.390628509521484375e+02,1.117893218994140625e+02,1.519033966064453125e+02,1.297207183837890625e+02,1.552092895507812500e+02,1.444111785888671875e+02,1.498164672851562500e+02,7.119935607910156250e+01,9.811411285400390625e+01,1.038931503295898438e+02,9.714688110351562500e+01,1.437755889892578125e+02,9.696630096435546875e+01,1.722289733886718750e+02,9.152706146240234375e+01,1.000301971435546875e+02,1.781008300781250000e+02,1.126579284667968750e+02,1.767105407714843750e+02,1.259342727661132812e+02,1.735825958251953125e+02,1.301475219726562500e+02,1.750365142822265625e+02,1.342559051513671875e+02,0.000000000000000000e+00,1.447117919921875000e+02,1.729572143554687500e+02,1.579069671630859375e+02,1.746746215820312500e+02,1.473907775878906250e+02,1.840114593505859375e+02,1.392030792236328125e+02,1.868465728759765625e+02,1.346591186523437500e+02,1.905711975097656250e+02,1.272880477905273438e+02,1.906679840087890625e+02,1.145428085327148438e+02,1.908547058105468750e+02,1.035044784545898438e+02,1.775749816894531250e+02,1.247194747924804688e+02,1.801413269042968750e+02,1.311999359130859375e+02,1.799975585937500000e+02,1.360621948242187500e+02,1.791257629394531250e+02,1.523090209960937500e+02,1.753507537841796875e+02,1.371002655029296875e+02,1.797005310058593750e+02,1.322898254394531250e+02,1.804203338623046875e+02,1.264410858154296875e+02,1.793288269042968750e+02
0.000000000000000000e+00,8.927667999267578125e+01,5.363453292846679688e+01,1.524905395507812500e+02,9.066051483154296875e+01,2.051987915039062500e+02,1.292418060302734375e+02,2.187929534912109375e+02,1.672874755859375000e+02,1.999414367675781250e+02,1.980506286621093750e+02,1.499187316894531250e+02,2.020782928466796875e+02,8.711170959472656250e+01,5.040445327758789062e+01,7.917939758300781250e+01,7.573351287841796875e+01,7.255570983886718750e+01,1.012101821899414062e+02,7.965528869628906250e+01,1.320168609619140625e+02,7.738380432128906250e+01,1.599783325195312500e+02,7.263481140136718750e+01,1.854455108642578125e+02,8.020905303955078125e+01,1.174076156616210938e+02,9.542453002929687500e+01,1.191024169921875000e+02,1.430320739746093750e+02,1.060869216918945312e+02,1.485678863525390625e+02,1.207772369384765625e+02,1.559856109619140625e+02,1.356060485839843750e+02,1.498702392578125000e+02,6.670759582519531250e+01,9.230951690673828125e+01,9.630217742919921875e+01,9.539318847656250000e+01,1.419190826416015625e+02,9.610816955566406250e+01,1.704866790771484375e+02,9.437038421630859375e+01,9.170465087890625000e+01,1.699509124755859375e+02,1.040004196166992188e+02,1.692047729492187500e+02,1.127151412963867188e+02,1.694216613769531250e+02,1.211897735595703125e+02,1.714169921875000000e+02,1.299113464355468750e+02,0.000000000000000000e+00,1.404666900634765625e+02,1.684968566894531250e+02,1.541794891357421875e+02,1.695530242919921875e+02,1.425461425781250000e+02,1.801867370605468750e+02,1.315442810058593750e+02,1.876956176757812500e+02,1.231636352539062500e+02,1.868657684326171875e+02,1.142596054077148438e+02,1.859379882812500000e+02,1.041655197143554688e+02,1.817705383300781250e+02,9.558498382568359375e+01,1.711623229980468750e+02,1.147406005859375000e+02,1.747750091552734375e+02,1.215135498046875000e+02,1.765563964843750000e+02,1.313149261474609375e+02,1.759328918457031250e+02,1.489981231689453125e+02,1.711058044433593750e+02,1.310755310058593750e+02,1.741909942626953125e+02,1.221541900634765625e+02,1.767075653076171875e+02,1.141385498046875000e+02,1.745425109863281250e+02
0.000000000000000000e+00,9.320097351074218750e+01,6.229800415039062500e+01,1.575235290527343750e+02,9.510162353515625000e+01,2.085619049072265625e+02,1.252768859863281250e+02,2.245494232177734375e+02,1.673855133056640625e+02,2.103279418945312500e+02,2.156263580322265625e+02,1.571168060302734375e+02,2.239010925292968750e+02,7.944282531738281250e+01,5.672054290771484375e+01,8.098168182373046875e+01,7.910184478759765625e+01,7.146090698242187500e+01,1.011946945190429688e+02,7.969952392578125000e+01,1.254992752075195312e+02,7.624895477294921875e+01,1.575029144287109375e+02,6.404531097412109375e+01,1.890596008300781250e+02,7.286988830566406250e+01,1.165973052978515625e+02,9.931406402587890625e+01,1.124994277954101562e+02,1.440845947265625000e+02,1.042567825317382812e+02,1.547169952392578125e+02,1.161989974975585938e+02,1.578791656494140625e+02,1.311322479248046875e+02,1.534387054443359375e+02,7.211245727539062500e+01,9.698341369628906250e+01,1.009246139526367188e+02,1.010746917724609375e+02,1.413516235351562500e+02,9.768240356445312500e+01,1.719111175537109375e+02,9.255923461914062500e+01,9.848400115966796875e+01,1.799506072998046875e+02,1.037463531494140625e+02,1.755017547607421875e+02,1.096192626953125000e+02,1.716728057861328125e+02,1.156535491943359375e+02,1.741016998291015625e+02,1.218775024414062500e+02,0.000000000000000000e+00,1.321525573730468750e+02,1.740557250976562500e+02,1.442084045410156250e+02,1.774246673583984375e+02,1.332171783447265625e+02,1.849294128417968750e+02,1.244157943725585938e+02,1.913153076171875000e+02,1.184226531982421875e+02,1.915613403320312500e+02,1.103659057617187500e+02,1.915920410156250000e+02,1.046529083251953125e+02,1.870407867431640625e+02,1.014499664306640625e+02,1.794825897216796875e+02,1.112424163818359375e+02,1.803240966796875000e+02,1.161212997436523438e+02,1.799458312988281250e+02,1.225580825805664062e+02,1.796813812255859375e+02,1.398659973144531250e+02,1.782583770751953125e+02,1.238233795166015625e+02,1.790827484130859375e+02,1.154192352294921875e+02,1.801059570312500000e+02,1.101167907714843750e+02,1.791032104492187500e+02
